Date,Store_ID,Product_ID,Quantity_Sold,Unit_Price,Customer_ID,Total_Amount
2025-06-16,Store_18,Product_4,34.0,95.44,96924875-f4b4-4568-9ed3-b6f0a099cba4,3244.96
2025-02-07,Store_18,Product_38,8.0,374.53,7d980925-370e-4736-bf71-14171a19e405,2996.24
2025-04-06,Store_4,Product_62,13.0,9.41,df023f2d-d748-4a6d-b9aa-054d735b5cc5,
2025-01-21,Store_18,Product_5,4.0,195.1,aea8951a-ef9e-4baa-84c5-719e2557937e,780.4
2025-04-13,Store_4,Product_51,20.0,470.21,04d5d0aa-6710-46db-aafc-99aaa59b3e9e,9404.199999999999
2025-05-05,Store_10,Product_49,17.0,20.18,fbec060d-92b0-4402-804a-1f2cffb3a4b6,343.06
2025-06-22,Store_7,Product_33,42.0,79.26,d2364017-c05a-466e-9e3f-39ff7101ea33,3328.92
2025-05-11,Store_7,Product_79,13.0,269.15,3e70994c-a301-4928-99ce-bca6c9760735,3498.95
2025-03-18,Store_12,Product_19,43.0,271.66,b35a7cad-5572-427b-99fb-cb310b008687,11681.380000000001
2025-03-03,Store_9,Product_84,13.0,354.2,4807414f-2358-402e-88de-0e98a24769ad,4604.599999999999
2025-08-13,Store_1,Product_54,46.0,181.37,2df49061-2c2a-43a7-b5af-21d8b8a78630,8343.02
2025-08-27,Store_17,Product_72,37.0,128.09,989860d5-f50b-4ba6-a3a9-8ab61535ad7f,4739.33
2025-04-18,Store_7,Product_34,42.0,177.06,ae122e3e-d3c4-430b-b687-eebb740af148,7436.52
2025-05-30,Store_17,Product_6,17.0,328.0,39f2af9b-fd7a-415f-87c8-afbc386b992d,5576.0
2025-03-01,Store_7,Product_25,23.0,73.27,70f90204-954e-4d2d-8e2d-77600e80a5a7,1685.2099999999998
2025-01-17,Store_20,Product_47,11.0,415.45,b8b6e653-b5b9-443a-a393-9811673af70c,4569.95
2025-08-05,Store_3,Product_34,19.0,257.21,1e8123da-ab05-4aff-8d0f-b2330e72cefd,4886.99
2025-02-16,Store_3,Product_26,16.0,452.97,8d0192ff-98b1-40a6-9fc5-66f7997c9805,7247.52
2025-01-21,Store_13,Product_36,-1.0,385.27,228e50a6-e645-4bf9-96b0-5855f83d0303,3082.16
2025-03-18,Store_7,Product_24,,326.99,4c40477e-1491-4322-904b-4203f10f621b,13733.58
2025-08-09,Store_4,Product_67,24.0,274.05,03e80f5c-f800-41e4-93c7-e5c86ae167d0,6577.200000000001
2025-07-10,Store_15,Product_40,30.0,,03bfc26d-6bc1-4d44-9374-fb222b5ab5f6,8830.199999999999
2025-04-03,Store_16,Product_70,16.0,279.08,30e20f91-c0c1-492b-bd29-8e11b82cacca,4465.28
2025-03-14,Store_1,Product_63,14.0,106.69,67b0be6f-5530-424e-8965-7071c21125bf,1493.6599999999999
2025-07-28,Store_20,Product_26,,224.07,f02c8d1f-9265-4930-acc1-9308df555f5c,8514.66
2025-08-24,Store_1,Product_22,,260.89,9cce1dc6-37f8-4111-b234-198297f5128e,3391.5699999999997
2025-06-25,Store_13,Product_26,37.0,,f9cc32ae-bb75-4c3d-bc92-7ac60fbfa41f,16174.18
2025-03-21,Store_9,Product_27,34.0,126.16,b2faf06a-c116-489e-a344-8529a9a8ec34,4289.44
2025-04-14,Store_8,Product_54,14.0,252.46,069d7923-0ead-460f-a0b5-02e747f6ec4b,3534.44
2025-06-06,Store_10,Product_88,17.0,157.19,2ce0c505-b0dc-4b73-a09c-862b4d1c8df6,2672.23
2025-08-14,Store_12,Product_54,35.0,71.75,5c4b7631-3b69-4439-9b79-b1fa661b9f02,2511.25
2025-02-15,Store_6,Product_48,17.0,131.7,26ee266d-10ff-4a30-8a40-407c5fad2ec9,2238.8999999999996
2025-04-16,Store_8,Product_29,30.0,430.76,2e39b64d-8b41-4a7c-9295-68f1df74ad63,12922.8
2025-03-01,Store_2,Product_28,48.0,487.11,4bca4a03-94f3-4d12-a688-33862f79a35e,23381.28
2025-05-15,Store_11,Product_15,41.0,74.46,44b898d3-3eb6-4dc8-b2cd-e25a3e92848a,3052.8599999999997
2025-06-29,Store_12,Product_86,40.0,101.34,227c20c0-3ebf-4889-9a9e-dccab259ca06,4053.6000000000004
2025-07-06,Store_20,Product_36,49.0,196.01,b2484138-a87c-451a-b53e-b5ddb9f67019,9604.49
2025-05-14,Store_3,Product_79,44.0,306.15,53cef27b-df37-41bd-8b6a-de91021b2b34,13470.599999999999
2025-09-02,Store_19,Product_3,2.0,327.63,f3224661-003c-40c5-9e17-d130bccf9ad3,655.26
2025-01-25,Store_16,Product_86,20.0,459.61,4e3d9ab2-d397-47a5-b350-3440290dfade,9192.2
2025-08-27,Store_9,Product_98,16.0,158.08,f631ff7d-404d-4a96-b93f-70156266a780,2529.28
2025-01-12,Store_10,Product_22,39.0,153.69,488772b0-9cdd-4f46-84c0-f1070fd6794d,5993.91
2025-03-16,Store_17,Product_52,42.0,489.1,9455becf-5102-4857-b5f5-e2f90153c798,20542.2
2025-08-17,Store_19,Product_57,22.0,451.86,2d5625ab-83e5-4ba7-9d1e-df235599178a,9940.92
2025-03-18,Store_1,Product_88,41.0,,4033b17f-4ef7-4709-9dca-c676704acbfa,14337.289999999999
2025-05-17,Store_18,Product_37,30.0,472.41,6f9428bd-f83c-43f0-b6d0-afffa2b60d34,
2025-08-25,Store_7,Product_6,44.0,324.69,0bae33f9-780b-4356-8dae-da7a72025b1b,
2025-03-03,Store_17,Product_39,28.0,351.96,b3ae2ff7-97d3-4b70-b3f7-fe96f832f599,9854.88
2025-01-26,Store_2,Product_4,26.0,465.25,2015866e-82a8-4d97-b7a9-1de98323fc7a,12096.5
2025-05-15,Store_17,Product_52,21.0,338.02,c6136c0d-20ca-46b6-b72a-403e77db0180,7098.42
2025-03-22,Store_19,Product_10,33.0,199.83,2f22ab95-74a9-47e0-b6de-cffd18b65754,6594.39
2025-01-04,Store_5,Product_35,39.0,22.96,d69fc16e-1fb7-45b5-a48b-c9b336bd2325,895.44
2025-03-16,Store_7,Product_14,38.0,251.01,7237eeab-827d-436c-bab3-2f58cc4133a2,9538.38
2025-05-23,Unknown_Store,Product_29,19.0,490.29,e2314409-babe-42bf-868b-ec51531f2f3c,9315.51
2025-05-15,Unknown_Store,Product_29,24.0,300.88,22b09fb5-1f95-4098-9f34-83984a82daf3,7221.12
2025-08-10,Store_12,Product_81,46.0,395.76,d1c6b778-f46a-4adf-b8c8-d1f3a4b26fbc,18204.96
2025-07-20,Store_4,Product_13,44.0,30.92,87a4c1c2-7430-498e-a743-aa838131f267,
2025-01-19,Store_12,Product_44,25.0,301.97,fe142fc8-e5e5-4d12-9d5e-f36662e4bc34,7549.250000000001
2025-05-16,Store_10,Product_49,38.0,214.95,202a3ea6-c92e-4877-88bb-5a006e33498d,8168.099999999999
2025-03-26,Store_19,Product_90,27.0,113.44,e930098c-8aeb-4eb7-9315-ca8cf368dac0,3062.88
2025-02-20,Store_1,Product_64,9.0,309.49,65611826-47e1-469d-bef6-9997ff050686,2785.41
2025-08-21,Store_8,Product_31,38.0,,3448b2ba-556f-4e88-a342-d205f7c286c0,9843.52
2025-08-01,Store_4,Product_9,30.0,326.97,7ab30114-75d9-4db1-8937-349ac7a595a5,9809.1
2025-04-05,Store_13,Product_8,0.0,479.61,bd5cb3a8-c8b4-459e-9ded-06a2a5e2bb2b,0.0
2025-05-08,Store_16,Product_74,,353.29,a523fae0-7f7f-4a3d-a9a6-cb398e9de198,16251.34
2025-05-19,Store_5,Product_60,6.0,134.85,daab4ada-9762-4c87-959d-2c873ad1b548,809.0999999999999
2025-08-16,Store_2,Product_94,48.0,147.2,b703cd35-d0e6-44c4-9c4d-c0cdea5e4107,7065.599999999999
2025-09-05,Store_13,Product_61,9.0,133.4,1fa9f934-2b3f-43bf-b341-04429ba32906,1200.6000000000001
2025-07-29,Store_17,Product_6,1.0,96.09,51c93e63-b2e2-4e34-8b8d-b17a2c9945ac,96.09
2025-04-01,Store_5,Product_32,,214.91,ae8bb596-cf95-4fff-9774-b617585aafd6,9456.039999999999
2025-04-18,Store_13,Product_71,49.0,215.68,dcec86f4-4af1-44ba-ba38-6b02340dd786,10568.32
2025-01-06,Store_13,Product_79,6.0,251.61,7257e5eb-3bd3-4da8-bd87-0319ffcd1566,1509.66
2025-06-07,Store_5,Product_15,23.0,194.31,3259e614-8a11-4b88-a5af-1e97e65fba40,4469.13
2025-03-08,Store_20,Product_7,1.0,443.29,55ad5dc9-299c-416a-a23e-59b156b7ccb6,443.29
2025-06-13,Store_9,Product_49,37.0,,c47b0af8-acf9-40b4-98f5-49321669573d,3671.14
2025-06-13,Store_12,Product_49,43.0,426.1,e9fdec4a-e961-4ff9-b49c-eb3e4d4c9270,18322.3
2025-03-01,Store_6,Product_56,47.0,324.34,13bc203f-c9b7-42e1-bcef-d96da623140b,15243.98
2025-08-07,Store_16,Product_49,14.0,100.02,b85c40c3-9ae0-4e72-ae1a-c4bc1b4a4b53,
2025-01-07,Store_5,Product_28,26.0,376.19,e4dc9047-22f7-4019-a573-604104655042,9780.94
2025-01-04,Store_1,Product_11,3.0,155.98,5135607c-7699-4172-918f-3200c709d57b,467.93999999999994
2025-08-09,Store_19,Product_84,17.0,428.04,344cd80b-af9d-464f-92ce-c83b5bc3f02e,7276.68
2025-06-11,Store_11,Product_32,44.0,15.05,835d2576-9ae7-48db-b622-e7e803b4b303,662.2
2025-03-01,Store_10,Product_50,37.0,119.23,edee6454-bfa6-4fde-96bf-b171a41a0b35,4411.51
2025-09-04,Store_19,Product_31,19.0,393.57,f3110974-1fc4-4524-82be-0c81f721c6be,7477.83
2025-02-08,Store_1,Product_17,44.0,210.8,b07ecab9-6d9c-4c30-bbf6-e183b56c1f8b,9275.2
2025-06-09,Store_17,Product_95,45.0,438.77,946918c4-2d5f-4dc5-8151-6346d69d88c3,19744.649999999998
2025-07-13,Store_1,Product_16,49.0,,e35a99d4-840f-4ad3-9175-9afcab5b9972,11372.9
2025-01-24,Store_10,Product_50,41.0,484.64,7a1e01e3-59f2-4022-be72-81e9ab8cc95c,19870.239999999998
2025-06-14,Store_3,Product_25,10.0,243.7,13cb8785-e799-4206-8517-cce3c7e1a8ba,2437.0
2025-05-17,Store_12,Product_83,11.0,97.48,c3865b83-9c6b-4e95-8622-cabeb14a9aa8,1072.28
2025-02-03,Store_2,Product_19,5.0,148.05,6352672e-8f93-4e51-b887-2b2309ae2f84,740.25
2025-08-08,Store_1,Product_83,41.0,114.85,8ce52574-3099-4c3b-8b90-4268c4e60349,4708.849999999999
2025-06-27,Store_17,Product_34,26.0,489.62,68e1abca-cf77-4500-827c-38826b4fe013,12730.12
2025-07-04,Store_17,Product_61,20.0,437.14,1f0665f9-5953-445f-8033-806c81adcc9f,8742.8
2025-03-22,Store_18,Product_86,41.0,168.94,243125ec-dbe4-4294-add8-58a885707b79,6926.54
2025-03-03,Store_6,Product_39,18.0,115.08,1a57acfe-d2f1-40d0-a326-1ccf3df8b7e6,2071.44
2025-01-04,Store_11,Product_56,17.0,,2972e856-4731-4c77-8674-67af6dbff495,5794.28
2025-08-04,Store_3,Product_44,14.0,247.57,ef098e2b-faad-4dd3-897e-9279f60e65b1,3465.98
2025-07-07,Unknown_Store,Product_51,48.0,474.92,e98f2906-ea9b-48c0-af58-efa6a3bfb1fe,22796.16
2025-08-22,Store_19,Product_95,9.0,340.42,deae0934-cf9c-4398-8ef8-3a848fe84638,3063.78
2025-05-25,Store_12,Product_31,45.0,277.03,aeb779aa-eb9a-4afc-b4fe-33bb0614d953,12466.349999999999
2025-04-08,Store_7,Product_58,43.0,198.26,ed3941d0-46d3-406d-9367-240833b79458,8525.18
2025-04-13,Store_1,Product_92,44.0,6.71,0b3781d6-f770-454c-ba6c-d04c22f83cd5,295.24
2025-04-28,Store_2,Product_93,22.0,272.15,5573cf03-9b6e-4891-9f05-8f963e709fff,5987.299999999999
2025-08-14,Store_6,Product_93,31.0,,53bbf9fc-bdf1-4071-9110-ff36acf99df7,5137.9400000000005
2025-02-23,Store_14,Product_3,24.0,311.47,bd1aeb62-9870-4666-8554-20e50773d5c2,7475.280000000001
2025-03-03,Store_10,Product_1,40.0,23.21,b129bd6c-6a26-4130-bd78-da0b682c83cb,928.4000000000001
2025-08-12,Store_7,Product_45,48.0,154.02,10e892fd-0fe4-42d2-ace4-42ba359a387b,7392.960000000001
2025-04-23,Store_12,Product_3,30.0,452.18,39b9d0e7-c879-4adb-9f76-94ce7322c613,13565.4
2025-06-18,Store_13,Product_69,47.0,360.37,f9028bf3-2c46-4ce4-a6c9-ed8282e141de,
2025-06-19,Store_20,Product_43,20.0,79.26,579f4a70-b167-4a07-9f6b-c1a3beb1d4e9,1585.2
2025-06-18,Store_11,Product_23,27.0,106.98,6bee55cc-f339-4345-913a-ce50f9bccdfe,2888.46
2025-08-22,Store_12,Product_92,33.0,349.82,7db2bc9b-4223-4e8f-a1b9-c633be71fae9,11544.06
2025-05-09,Store_15,Product_63,44.0,107.69,2ae45043-aedb-412f-a053-128944a1ba6d,4738.36
2025-08-06,Store_1,Product_82,9.0,351.86,920eb26a-cb14-47ea-9f81-0cc9a847e8d5,3166.7400000000002
2025-04-28,Store_9,Product_28,26.0,25.76,1c175674-5456-446f-a449-184d74c019f6,
2025-03-17,Store_12,Product_43,48.0,25.13,54c1c3a2-e838-4dd3-8bd0-fe0f9a441127,1206.24
2025-06-27,Store_12,Product_67,39.0,71.0,f0674471-1ac4-4085-a81f-344252a386a6,2769.0
2025-03-11,Store_4,Product_76,18.0,74.04,916496d7-facf-40a6-9f9a-86c6925dbd21,1332.72
2025-02-09,Store_18,Product_77,1.0,402.08,53a4c41f-447a-471e-a5d3-cd6ac104fd8c,402.08
2025-06-15,Store_15,Product_96,5.0,,09e6cdbe-50d9-4083-a436-87d3f68418ca,881.5999999999999
2025-06-12,Store_16,Product_73,5.0,230.23,61f0489b-e131-4700-8cfc-352f10707591,1151.1499999999999
2025-06-01,Store_5,Product_73,1.0,483.3,d4079172-ce51-4344-9c3d-62c344a2dcf7,483.3
2025-07-29,Store_14,Product_61,,169.62,4cb70e9f-4bb4-4ae1-a311-594d954399f8,6275.9400000000005
2025-08-19,Store_10,Product_4,45.0,88.36,d140bdb9-cfbb-4ffb-bbbc-63a9dd09ca1b,3976.2
2025-07-23,Store_17,Product_38,31.0,181.79,5954d5bf-55ce-4ecb-ae6a-2fe8028ae0cb,5635.49
2025-02-06,Store_1,Product_67,0.0,468.26,2f5b43d5-a818-4fcc-bc14-7bbd0bb6e65f,0.0
2025-04-21,Store_16,Product_80,36.0,48.45,3986095e-d2fd-489c-a2f1-624b385b4828,1744.2
2025-06-20,Store_18,Product_64,26.0,173.63,51d10c20-bc5b-4213-a114-b59030718109,4514.38
2025-03-16,Store_4,Product_41,22.0,,e244a00f-9352-4c4e-9fe7-212e60257290,4336.42
2025-08-03,Store_11,Product_7,33.0,35.86,beb22089-faab-4011-a952-a3ee6c93a39e,
2025-08-14,Store_12,Product_50,21.0,239.9,5030e63d-3bdb-4889-b08e-1bc932ddfd62,5037.900000000001
2025-04-03,Store_14,Product_61,9.0,491.0,d643dc63-dcab-4557-a289-21cd1afeab23,4419.0
2025-01-23,Store_7,Product_6,10.0,311.61,73f101a9-3289-494f-b0fd-c3035ce579a3,3116.1000000000004
2025-06-17,Store_7,Product_95,2.0,8.26,99ebc62c-bb85-4310-b514-33685b649a9f,16.52
2025-02-24,Store_8,Product_60,37.0,233.69,ffdec3cc-354e-43ee-8f9f-74bad609d7fe,8646.53
2025-05-01,Store_11,Product_91,38.0,281.62,dcc2a9e5-2f6a-4396-9108-eb4a15254b18,10701.56
2025-05-24,Store_14,Product_54,6.0,134.94,ea5791a2-a362-4a02-a321-e6b4625c32d1,809.64
2025-01-28,Store_4,Product_41,5.0,82.88,6823263a-ed10-4890-9237-4b488991f949,414.4
2025-04-19,Store_2,Product_10,21.0,367.09,184b0768-b3f9-45f7-8c5e-e98bd74a0531,7708.889999999999
2025-01-08,Store_1,Product_97,11.0,366.96,24b6fe07-bf0a-43f8-8176-8a3f9aaf384c,4036.56
2025-05-26,Store_6,Product_69,20.0,,fb722f84-e06b-426a-b731-7eaae51d3246,9877.0
2025-01-10,Store_19,Product_19,16.0,293.08,1307d1dc-00d3-49cb-9ec1-dee2211ced27,
2025-06-20,Store_10,Product_74,33.0,385.97,be4f3e89-b540-4d9c-8fc2-ce0a1fc24e91,12737.01
2025-04-02,Store_8,Product_78,11.0,264.92,99127e5a-570e-489f-883f-d2e10539b217,2914.1200000000003
2025-09-06,Store_14,Product_32,11.0,244.6,f2616bed-e86c-4fa7-b517-3a76406ecaae,2690.6
2025-06-01,Store_18,Product_53,48.0,399.56,0c9a43b3-19a6-4e0f-b469-bf8e4606e7c9,19178.88
2025-05-09,Store_11,Product_99,3.0,377.57,140c3dff-b042-43d9-92ee-9c4b5f20b945,1132.71
2025-07-10,Store_15,Product_92,,254.27,80e2c2c3-c78d-44f7-b185-4f9d7f31f47f,2034.16
2025-08-15,Store_11,Product_73,,104.33,139f2812-0d1c-4f6f-adbc-4c62ab3c4598,1564.95
2025-08-29,Unknown_Store,Product_11,1.0,112.16,7d05fe0f-2a5e-4819-90ee-1e321b5bb394,112.16
2025-08-02,Store_8,Product_44,-1.0,380.53,bdb9ab15-d933-4ac2-9fd9-91e683bee546,
2025-03-13,Store_11,Product_59,35.0,478.83,aa5bf0b7-0eb4-47d2-a298-a96893bdccc8,16759.05
2025-02-13,Store_2,Product_53,48.0,285.17,52386516-04e4-4421-b50d-43a3104020bf,13688.16
2025-03-30,Store_11,Product_37,13.0,67.23,ce61c3e9-e749-4829-b32d-3315c01bc5a3,873.99
2025-03-04,Store_4,Product_6,24.0,453.62,256a18fc-b941-492f-b589-caef64453de3,10886.880000000001
2025-04-11,Store_3,Product_70,28.0,354.0,00eb08c4-81cc-4d1d-b3ed-ea1e47e178f2,9912.0
2025-05-09,Store_12,Product_54,1.0,238.12,71f08e1f-e0ee-40f4-93f9-4533175af281,238.12
2025-06-13,Store_1,Product_95,27.0,406.03,ee565c24-93fd-45d2-84d5-29bca58d3bc0,10962.81
2025-07-09,Store_9,Product_49,12.0,88.67,0ab21c5c-c3e4-42a2-aaa4-374142ecd261,1064.04
2025-08-13,Store_18,Product_98,14.0,361.23,7455ae1c-4a1c-4b05-9c2f-883b7aabcaf3,5057.22
2025-05-13,Store_2,Product_61,43.0,,56558c06-4e41-4ea3-b496-704b93dea3a0,12397.76
2025-04-28,Store_19,Product_5,16.0,,71f2a4a9-95d4-45dd-8495-6adece995ef9,1285.92
2025-07-11,Store_8,Product_31,42.0,217.16,2d641acf-8f04-4fae-bdbb-543c7bc9c5db,9120.72
2025-03-01,Store_18,Product_93,39.0,193.48,159c59eb-f5ff-432f-b6e6-9ad807d8573a,7545.719999999999
2025-07-15,Store_19,Product_86,10.0,423.76,d015cace-0806-4480-879f-976ce9f50b1a,4237.6
2025-02-21,Store_19,Product_29,27.0,158.57,b5d60e56-bb4a-463f-9069-fd33f7052bc0,4281.389999999999
2025-02-14,Store_9,Product_10,46.0,317.62,3ceedf0a-3d97-4658-8c1f-b4517157b33e,14610.52
2025-01-21,Store_7,Product_62,45.0,358.72,da571ef8-e6d4-446c-b9bb-96e13ba2ada6,16142.400000000001
2025-06-16,Store_14,Product_73,25.0,24.1,b9106e8d-f1fa-484d-9224-5f47a85405c6,602.5
2025-07-23,Store_15,Product_3,2.0,350.27,e4dd75d0-09b9-4dc3-bb23-64a5bb64db64,700.54
2025-07-13,Store_4,Product_75,2.0,393.44,698cf0de-3259-4ab5-a989-ed857186e765,786.88
2025-05-16,Store_11,Product_50,34.0,390.93,d970aad6-826a-4157-bf99-7fc562f043cb,13291.62
2025-08-17,Store_5,Product_53,22.0,222.39,458a16a3-6376-4dcc-896a-698f8233b7bb,4892.58
2025-08-01,Store_20,Product_3,4.0,107.36,f388536b-75ff-413d-ac50-519667c8f3c6,429.44
2025-02-10,Store_13,Product_92,31.0,249.18,036403bd-838c-4153-8fc7-9a4dad01a52e,7724.58
2025-05-13,Store_13,Product_62,43.0,171.05,92b74a8a-cc3f-4e54-93ed-03752b732527,7355.150000000001
2025-06-10,Store_2,Product_41,21.0,328.45,b4e0ed2e-6d69-4110-a6bd-b19591116b1e,6897.45
2025-02-18,Store_6,Product_94,9.0,350.59,c6bdc7ec-23c8-4c4c-8e95-1ab7981a7dc9,
2025-06-01,Store_18,Product_26,,435.55,22cad0c9-84ed-4e0b-87f8-6a234306bbbb,8275.45
2025-04-09,Store_18,Product_27,13.0,369.77,2114a95d-9728-4854-8ce7-404ac500070e,4807.01
2025-07-22,Store_18,Product_72,39.0,239.41,18f54586-1a05-412f-8203-0c96fd1d461f,9336.99
2025-07-08,Store_17,Product_71,27.0,,47064aae-35de-466e-8230-d2c60ec4b1e8,4472.01
2025-08-25,Store_13,Product_29,36.0,466.56,6cf425cc-fbf5-4cc2-9fe0-9e9b47990cc9,16796.16
2025-06-08,Store_4,Product_26,1.0,,cc91ffeb-e1c9-4c44-aea1-cfacf328929a,368.82
2025-08-30,Store_3,Product_43,48.0,103.53,4d6b8401-09a9-4149-a185-053f04420f1b,4969.4400000000005
2025-02-25,Store_7,Product_33,6.0,353.93,d72cb73b-0a9a-430e-8711-4009eb70cb60,2123.58
2025-05-06,Store_1,Product_51,29.0,376.17,8eb2af1a-0363-4d32-b144-efb68f5d8204,10908.93
2025-01-10,Store_14,Product_6,29.0,292.72,80c13914-ee22-4466-ad71-9911b3953fe9,8488.880000000001
2025-03-13,Store_6,Product_53,33.0,446.48,c9131334-ddca-45c1-9181-b6176fed433d,14733.84
2025-03-25,Store_11,Product_22,35.0,300.7,b81bb4ee-2de4-49be-8569-442d3011b8ad,10524.5
2025-03-18,Store_5,Product_86,18.0,295.43,d0332df6-2401-43bc-9f3a-949f9dd24384,5317.74
2025-02-20,Store_7,Product_30,1.0,425.62,84f4ff3a-7934-403f-81ad-758d785fe221,425.62
2025-05-24,Store_15,Product_21,22.0,373.81,1f3bf6b8-e5e1-4da5-b653-2d7abbc3992f,8223.82
2025-04-15,Store_9,Product_71,9.0,246.03,e00aeb19-6016-4d80-9621-91032f7849e9,2214.27
2025-05-18,Store_7,Product_26,36.0,136.71,7d7deabe-3944-4f71-b434-86f7b4e669fb,4921.56
2025-07-13,Store_12,Product_90,2.0,,963bc4e6-b6ce-48d4-8a1b-b54c2153b964,680.6
2025-02-16,Store_5,Product_2,0.0,181.27,b56bad34-41df-44ff-abac-955161a33655,0.0
2025-04-21,Store_18,Product_10,14.0,175.37,b26f97b5-ce5e-4f33-b663-b54c251baee0,2455.1800000000003
2025-04-14,Store_18,Product_70,4.0,436.87,d055e2af-2530-4920-bfe7-28c9736d409a,1747.48
2025-01-21,Store_18,Product_95,17.0,191.63,e64a6b24-a857-480d-a7ca-0bc7b36ca6d8,3257.71
2025-06-19,Store_11,Product_38,22.0,119.46,fd584228-0c9d-418e-a73f-37b769656f91,2628.12
2025-02-02,Store_17,Product_39,46.0,372.6,029ebf97-566a-4bb2-8e67-475b59268c70,17139.600000000002
2025-01-01,Store_19,Product_39,39.0,263.51,0566f931-cf7f-422b-ad6d-91410a8786c0,10276.89
2025-06-30,Store_9,Product_59,9.0,,c07f0f21-d276-4a5b-8ca2-5d23138de94e,4275.900000000001
2025-08-01,Store_12,Product_17,32.0,365.81,2a7201ea-4355-4aaf-b4e6-5712a415828f,11705.92
2025-04-02,Store_1,Product_23,24.0,159.05,9ad8b7cb-44b7-47f1-add7-4acfbabd577d,3817.2000000000003
2025-08-04,Store_13,Product_43,30.0,180.89,ca33b4e0-4f29-4de1-ba05-5b2d1972a728,5426.7
2025-04-16,Store_4,Product_91,21.0,48.87,bbc45f72-a31b-40e4-8610-e689bcf58b3b,1026.27
2025-02-04,Store_17,Product_66,29.0,318.5,f3b8d349-6c54-4a0e-bf32-e382bbe20c5a,9236.5
2025-06-03,Store_8,Product_96,45.0,45.99,22fbf950-2dcd-43f3-a3cb-3d5674c05301,2069.55
2025-04-13,Store_9,Product_81,8.0,323.42,b7675df2-0d93-48fa-bee6-cae73e24d022,2587.36
2025-06-03,Store_19,Product_49,20.0,282.09,0432594a-d7c5-4814-8a4b-d850f746d7a5,5641.799999999999
2025-04-16,Store_18,Product_51,25.0,204.83,cc5b6dd4-8c58-4e11-b956-82e735ba50bd,
2025-03-31,Store_1,Product_95,13.0,286.74,d1bb4e3e-5e6b-445e-9ae1-95852496ddf9,3727.62
2025-04-23,Store_8,Product_87,18.0,23.6,abc4ec59-1c9e-4a56-9661-f2a947b06d25,424.8
2025-06-20,Store_17,Product_16,24.0,124.7,ac259c26-1901-4d3d-9b4b-a51c8906831e,2992.8
2025-06-22,Store_2,Product_83,27.0,228.22,32833e1d-ca2f-45c8-a31c-732ce5876db2,6161.94
2025-03-29,Store_9,Product_57,,196.78,47c3d34a-93e1-49ee-b4e5-b8a6f8633ba4,1771.02
2025-07-29,Store_10,Product_23,26.0,241.37,1d96de71-312f-4aab-bda5-748c0454cf4c,6275.62
2025-06-30,Store_13,Product_87,21.0,498.42,2f717f44-8061-49d1-8e06-5de66952889e,10466.82
2025-08-15,Store_18,Product_93,2.0,,738aa700-ce6d-45bf-9f8d-a5ae9e75c313,436.8
2025-02-15,Store_7,Product_14,34.0,263.32,6ad04ff0-ce73-4fdf-9a51-f7eb87b8208b,8952.88
2025-07-24,Store_20,Product_96,9.0,451.94,66c4f5ce-d54f-4ee7-97e1-8fe986c4578b,4067.46
2025-06-03,Store_9,Product_13,16.0,358.7,e3fdfafe-b7fb-41e4-b574-527c596c7464,5739.2
2025-02-23,Store_7,Product_74,31.0,403.96,b270f6a2-f1c1-49d7-a0b8-b63204fd95d4,12522.76
2025-04-08,Store_14,Product_45,7.0,367.6,0ccc1dee-06cd-434b-b00c-f1259689bcf3,2573.2000000000003
2025-03-24,Store_10,Product_72,23.0,158.95,935405da-238f-4935-8fd3-989a1b54b82f,3655.85
2025-03-24,Store_5,Product_96,43.0,363.79,eb1ae1ef-02c1-4ff1-965e-0e23513ce95f,15642.970000000001
2025-08-09,Store_11,Product_21,3.0,272.09,af8d1d61-9a41-4f0a-ab36-220c8e6a2bd9,816.27
2025-08-15,Store_10,Product_46,4.0,209.55,1682af0c-7b7e-4cb7-bf0f-296b533ccaf6,838.2
2025-02-27,Store_7,Product_21,22.0,80.08,bc8f90a3-de0a-4c1e-973b-54fd20d9b6b9,1761.76
2025-06-26,Store_8,Product_78,3.0,476.01,8ebe7a6f-cd1a-4dcc-94aa-052aff7e607f,1428.03
2025-04-28,Store_2,Product_33,3.0,327.43,3a21dfeb-3a8c-4787-b71b-2308fbfd0b03,982.29
2025-05-24,Store_12,Product_93,25.0,177.17,c22afcfc-4bf3-4178-b9bb-029a7bb0a191,4429.25
2025-03-09,Store_16,Product_7,,273.56,ec1afc74-828b-4880-8790-99c874c6505a,7933.24
2025-06-28,Store_1,Product_33,0.0,66.03,6d0295db-5f1f-48b9-a169-0112e408217a,0.0
2025-08-29,Store_20,Product_87,32.0,209.86,f9977a51-e5d3-4b4d-8b5b-75ee235528a9,6715.52
2025-07-28,Store_18,Product_20,48.0,105.73,2b470413-2163-4dc5-b689-69bac1e1e45e,5075.04
2025-05-27,Store_6,Product_97,14.0,316.94,2961401a-6821-48b0-9235-42f0e5c983b4,4437.16
2025-06-09,Store_20,Product_18,25.0,367.67,7c307d01-5b52-4f8b-9f64-eba5ea82817a,
2025-02-17,Store_15,Product_1,25.0,55.58,596a8219-2f60-4070-b062-67c2e701c8b3,1389.5
2025-02-18,Store_16,Product_26,23.0,12.09,c0210624-9d10-46fa-9457-f41ce0324658,278.07
2025-02-04,Store_17,Product_29,15.0,152.69,ebf610d1-0793-49c5-b09a-b1eca4cafefe,2290.35
